edad_persona_en_situacion_de_violencia,genero_de_la_persona_agresora,genero_persona_en_situacion_de_violencia,modalidad_de_violencia_laboral,modalidad_de_violencia_institucional,modalidad_de_violencia_mediatica,modalidad_de_violencia_obstetrica,modalidad_de_violencia_otras,modalidad_violencia_contra_libertad_reproductiva,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_domestica,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_simbolica,Ubicación,vinculo_con_la_persona_agresora
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Chaco, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Córdoba, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Córdoba, Argentina",Otro familiar
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Córdoba, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Corrientes, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Corrientes, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Entre Ríos, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Entre Ríos, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Formosa, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Jujuy, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Jujuy, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Jujuy, Argentina",Sin Informar
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Mendoza, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Mendoza, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Misiones, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Río Negro, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Salta, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Salta, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"San Juan, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"San Juan, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"San Luis, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Santa Fe, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Santa Fe, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Santiago Del Estero, Argentina",Otro familiar
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Santiago Del Estero, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Sin Informar, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Sin Informar, Argentina",Otro
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Sin Informar, Argentina",Otro familiar
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Sin Informar, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Sin Informar, Argentina",Sin Informar
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Tucumán, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Tucumán, Argentina",Otro familiar
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Tucumán, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Sin Informar
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,1,"Mendoza, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,1,"Río Negro, Argentina",Sin Informar
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,1,"Santa Fe, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,1,"Santa Fe, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,,1,"Sin Informar, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,1,,"Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,1,,"Buenos Aires, Argentina",Otro familiar
0,No informado,Mujer,,,,,,,No informado,1,,1,1,1,,"Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,1,,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,1,,"Córdoba, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,1,,"San Luis, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,1,1,"Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,,1,1,1,1,"Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,,,,"Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,,,,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,,,,"Mendoza, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,,,,"Sin Informar, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,1,,,"Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,1,,,"Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,1,,,"Buenos Aires, Argentina",Sin Informar
0,No informado,Mujer,,,,,,,No informado,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,,,,,,,No informado,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
0,No informado,Mujer,,,,,,,No informado,1,1,,1,,,"Córdoba, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,1,,,"Jujuy, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,1,,,"Mendoza, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,1,,,"San Juan, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,1,,,"Santa Fe, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,1,,,"Tucumán, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,1,,1,"Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,1,,1,"Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,,1,1,1,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,,,,"Salta, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,,,,"Santiago Del Estero, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Buenos Aires, Argentina",Otro
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Buenos Aires, Argentina",Sin Informar
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Chaco, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Córdoba, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Entre Ríos, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Mendoza, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Mendoza, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Misiones, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Río Negro, Argentina",Padre o tutor
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Río Negro, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Salta, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"San Juan, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"San Luis, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Santa Cruz, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Santiago Del Estero, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Sin Informar, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,,"Sin Informar, Argentina",Sin Informar
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,1,"Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,1,"Mendoza, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,,1,"Sin Informar, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,1,,"Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,1,,"Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,1,,"Santa Fe, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,1,1,"Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,1,1,"Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,No informado,1,1,1,1,1,1,"Córdoba, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,Otra,1,,,1,,,"Sin Informar, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,Otra,1,,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,,,,,,,Paraguaya,,,,1,,,"Buenos Aires, Argentina",Otro
0,No informado,Mujer,,,,,,,Paraguaya,1,,,1,,,"Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,Paraguaya,1,,,1,,1,"Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,Paraguaya,1,,1,1,,,"Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,Paraguaya,1,,1,1,,,"Buenos Aires, Argentina",Sin Informar
0,No informado,Mujer,,,,,,,Paraguaya,1,,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,Paraguaya,1,,1,1,1,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
0,No informado,Mujer,,,,,,,Paraguaya,1,1,1,1,,,"Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,Paraguaya,1,1,1,1,,,"Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,Paraguaya,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,Peruana,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,,,,,,,Peruana,1,,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,,,,,,,Peruana,1,1,1,1,,,"Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,Peruana,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,Peruana,1,1,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,Uruguaya,1,1,1,1,,,"Buenos Aires, Argentina",Ex pareja
0,No informado,Mujer,,,,,,,Venezolana,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,,,,,,,Venezolana,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
0,No informado,Mujer,,,,,,,Venezolana,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,,,,,,Venezolana,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
0,No informado,Mujer,,,,,,1,No informado,,,1,1,1,,"Buenos Aires, Argentina",Otro
0,No informado,Mujer,,,,,1,,Argentina,,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,,,,,1,,Argentina,,,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,,,,,1,,No informado,,,,1,,,"Sin Informar, Argentina",Otro
0,No informado,Mujer,,,,,1,,No informado,,,,1,1,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,,,,,1,,No informado,,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
0,No informado,Mujer,,,,,1,,No informado,,,1,1,1,,"Sin Informar, Argentina",Sin Informar
0,No informado,Mujer,,,,,1,,No informado,,,1,1,1,1,"Buenos Aires, Argentina",Sin Informar
0,No informado,Mujer,,,,1,,,Argentina,,,,1,,,"Buenos Aires, Argentina",Otro
0,No informado,Mujer,,,,1,,,Argentina,,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,,,,1,,,No informado,,,,1,,,"Sin Informar, Argentina",Sin Informar
0,No informado,Mujer,,,,1,,,No informado,,,,1,,1,"Santa Fe, Argentina",Otro
0,No informado,Mujer,,,,1,,,Uruguaya,,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
0,No informado,Mujer,,1,,,,,Argentina,,,,1,,1,"Buenos Aires, Argentina",Otro
0,No informado,Mujer,,1,,,,,Argentina,,,1,1,,,"Buenos Aires, Argentina",Otro
0,No informado,Mujer,,1,,,,,Argentina,1,,1,1,,,"Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,1,,,,,No informado,,,,,1,,"Buenos Aires, Argentina",Otro
0,No informado,Mujer,,1,,,,,No informado,,,,,1,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,,1,,,,,No informado,,,,,1,,"Jujuy, Argentina",Otro
0,No informado,Mujer,,1,,,,,No informado,,,,,1,,"Tucumán, Argentina",Otro
0,No informado,Mujer,,1,,,,,No informado,,,,1,,,"Buenos Aires, Argentina",Otro
0,No informado,Mujer,,1,,,,,No informado,,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,,1,,,,,No informado,,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
0,No informado,Mujer,,1,,,,,No informado,,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,,1,,,,,No informado,,,,1,,1,"Mendoza, Argentina",Otro
0,No informado,Mujer,,1,,,,,No informado,,,,1,1,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,,1,,,,,No informado,,,1,,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,,1,,,,,No informado,,,1,,,,"Sin Informar, Argentina",Sin Informar
0,No informado,Mujer,,1,,,,,No informado,,,1,1,,,"Santa Fe, Argentina",Otro
0,No informado,Mujer,,1,,,,,No informado,,1,1,1,1,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,,1,,,,,No informado,1,,,1,,,"Mendoza, Argentina",Ex pareja
0,No informado,Mujer,,1,,,,,No informado,1,,1,,,,"Buenos Aires, Argentina",Pareja
0,No informado,Mujer,,1,,,,,No informado,1,,1,1,,,"La Rioja, Argentina, Argentina",Padre o tutor
0,No informado,Mujer,1,,,,,,Argentina,,,,1,,,"San Luis, Argentina",Otro
0,No informado,Mujer,1,,,,,,Argentina,,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,1,,,,,,Argentina,,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,1,,,,,,Argentina,,1,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,1,,,,,,Argentina,1,,1,1,,,"Neuquén, Argentina",Ex pareja
0,No informado,Mujer,1,,,,,,No informado,,,,,,1,"Santa Fe, Argentina",Otro
0,No informado,Mujer,1,,,,,,No informado,,,,,1,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,1,,,,,,No informado,,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Superior jerarquico
0,No informado,Mujer,1,,,,,,No informado,,,,1,,,"San Luis, Argentina",Superior jerarquico
0,No informado,Mujer,1,,,,,,No informado,,,,1,1,,"Tucumán, Argentina",Superior jerarquico
0,No informado,Mujer,1,,,,,,No informado,,1,,,,,"Buenos Aires, Argentina",Superior jerarquico
0,No informado,Mujer,1,,,,,,No informado,,1,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Mujer,1,,,,,,Peruana,,,,1,1,1,"Buenos Aires, Argentina",Otro
0,No informado,Mujer,1,1,,,,,No informado,,1,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Superior jerarquico
0,No informado,Mujer,1,1,,,,,No informado,,1,1,1,,,"Jujuy, Argentina",Otro
0,No informado,Otro,,,,,,,No informado,1,,,1,1,,"Sin Informar, Argentina",Pareja
0,No informado,Sin Informar,,,,,,,Argentina,,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,Argentina,,,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Sin Informar,,,,,,,Argentina,1,,,1,,,"Buenos Aires, Argentina",Ex pareja
0,No informado,Sin Informar,,,,,,,Argentina,1,,,1,,,"Buenos Aires, Argentina",Otro
0,No informado,Sin Informar,,,,,,,Argentina,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
0,No informado,Sin Informar,,,,,,,Argentina,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
0,No informado,Sin Informar,,,,,,,Argentina,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,Argentina,1,,,1,,,"Sin Informar, Argentina",Otro
0,No informado,Sin Informar,,,,,,,Argentina,1,,,1,,,"Sin Informar, Argentina",Pareja
0,No informado,Sin Informar,,,,,,,Argentina,1,,,1,,,"Sin Informar, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,Argentina,1,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
0,No informado,Sin Informar,,,,,,,Argentina,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Sin Informar,,,,,,,Argentina,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,Argentina,1,,1,1,,,"Sin Informar, Argentina",Ex pareja
0,No informado,Sin Informar,,,,,,,Argentina,1,,1,1,,,"Sin Informar, Argentina",Pareja
0,No informado,Sin Informar,,,,,,,Argentina,1,,1,1,1,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,Argentina,1,1,,1,,,"Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,Argentina,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Sin Informar,,,,,,,Argentina,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
0,No informado,Sin Informar,,,,,,,Argentina,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,Argentina,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
0,No informado,Sin Informar,,,,,,,Argentina,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,Argentina,1,1,1,1,,,"Sin Informar, Argentina",Ex pareja
0,No informado,Sin Informar,,,,,,,Boliviana,1,,1,,,,"Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,Boliviana,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
0,No informado,Sin Informar,,,,,,,Boliviana,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
0,No informado,Sin Informar,,,,,,,Boliviana,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
0,No informado,Sin Informar,,,,,,,No informado,,,,,,,"Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,No informado,,,,1,,1,"Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,No informado,,,,1,1,1,"Sin Informar, Argentina",Ex pareja
0,No informado,Sin Informar,,,,,,,No informado,1,,,,,,"Ciudad Autónoma de Buenos Aires, Argentina",Padre o tutor
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,,"Buenos Aires, Argentina",Ex pareja
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,,"Buenos Aires, Argentina",Otro
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,,"Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Padre o tutor
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,,"Sin Informar, Argentina",Ex pareja
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,,"Sin Informar, Argentina",Otro
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,,"Sin Informar, Argentina",Padre o tutor
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,,"Sin Informar, Argentina",Pareja
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,,"Sin Informar, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,1,"Sin Informar, Argentina",Ex pareja
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,1,"Sin Informar, Argentina",Pareja
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,,1,"Sin Informar, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,No informado,1,,,1,1,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,No informado,1,,1,,,,"Buenos Aires, Argentina",Pareja
0,No informado,Sin Informar,,,,,,,No informado,1,,1,,,,"Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,No informado,1,,1,,,,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
0,No informado,Sin Informar,,,,,,,No informado,1,,1,,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
0,No informado,Sin Informar,,,,,,,No informado,1,,1,,,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,No informado,1,,1,,,,"Sin Informar, Argentina",Ex pareja
0,No informado,Sin Informar,,,,,,,No informado,1,,1,,,,"Sin Informar, Argentina",Otro
0,No informado,Sin Informar,,,,,,,No informado,1,,1,,,,"Sin Informar, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,No informado,1,,1,,1,,"Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,No informado,1,,1,1,,,"Buenos Aires, Argentina",Ex pareja
0,No informado,Sin Informar,,,,,,,No informado,1,,1,1,,,"Buenos Aires, Argentina",Pareja
0,No informado,Sin Informar,,,,,,,No informado,1,,1,1,,,"Buenos Aires, Argentina",Sin Informar
0,No informado,Sin Informar,,,,,,,No informado,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
0,No informado,Sin Informar,,,,,,,No informado,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
